G,NO,店舗,店舗名,部門,品種,品目,セグメント,分類名,ＪＡＮ,品名,客数,点数,原価,売上,粗利,粗利率%,ﾒｰｶｺｰﾄﾞ,メーカ名
0,5138,0,,14,4,1,1,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ（レギュラー）,4901301382221,キュキュット　クリア除菌　本体ミニオンデザイン,6,6,798,888,90,10.14,400,花王
0,5139,0,,14,4,1,1,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ（レギュラー）,4902430846370,ジョイコンパクトＢオレンジの香り　大容量ボトル,2,5,765,890,125,14.04,1120,Ｐ＆Ｇジャパン（同）
0,5140,0,,14,4,1,1,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ（レギュラー）,4902430866330,ジョイコンパクト除菌　つめかえ,1,1,195,228,33,14.47,1120,Ｐ＆Ｇジャパン（同）
0,5141,0,,14,4,1,1,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ（レギュラー）,4902430866361,ジョイコンパクト除菌　特大,11,11,2981,3468,487,14.04,1120,Ｐ＆Ｇジャパン（同）
0,5142,0,,14,4,1,1,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ（レギュラー）,4902430866385,ジョイコンパクト除菌　緑茶の香り　特大,13,13,3523,4124,601,14.57,1120,Ｐ＆Ｇジャパン（同）
0,5143,0,,14,4,1,1,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ（レギュラー）,4902430866408,ジョイコンパクト除菌　Ｓレモンの香り特大,2,2,542,616,74,12.01,1120,Ｐ＆Ｇジャパン（同）
0,5144,0,,14,4,1,1,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ（レギュラー）,4902430872164,ジョイコンパクトローマミント香り　大容量ボトル,1,1,153,178,25,14.04,1120,Ｐ＆Ｇジャパン（同）
0,5145,0,,14,4,1,1,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ（レギュラー）,4902430872171,ジョイコンパクトＦグレープフルーツ　大容量ボトル,1,1,153,178,25,14.04,1120,Ｐ＆Ｇジャパン（同）
0,5146,0,,14,4,1,1,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ（レギュラー）,4902430910675,ジョイコンパクト除菌　大容量ボトル,4,4,612,712,100,14.04,1120,Ｐ＆Ｇジャパン（同）
0,5147,0,,14,4,1,1,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ（レギュラー）,4902430910682,ジョイコンパクト除菌緑茶の香り　大容量ボトル,6,6,918,1068,150,14.04,1120,Ｐ＆Ｇジャパン（同）
0,5148,0,,14,4,1,1,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ（レギュラー）,4902430910699,ジョイコンパクト除菌Ｓレモンの香り　大容量ボトル,7,7,1071,1246,175,14.04,1120,Ｐ＆Ｇジャパン（同）
0,5149,0,,14,4,1,1,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ（レギュラー）,4903301242307,マジカ除菌＋　本体,2,2,224,276,52,18.84,370,ライオン
0,5150,0,,14,4,1,1,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ（レギュラー）,4903301242321,マジカ除菌＋　つめかえ　,2,2,452,556,104,18.71,370,ライオン
0,5151,0,,14,4,1,1,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ（レギュラー）,4903301249184,マジカ除菌＋　レモンピール本体,4,4,448,552,104,18.84,370,ライオン
0,5152,0,,14,4,1,1,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ（レギュラー）,4903301249191,マジカ除菌＋　レモンピールつめかえ,2,2,452,556,104,18.71,370,ライオン
0,5153,0,,14,4,1,1,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ（レギュラー）,4903301283300,マジカ酵素＋　Ｆグリーンアップルの香り本体,1,1,112,138,26,18.84,370,ライオン
0,5154,0,,14,4,1,1,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ（レギュラー）,4903301301882,マジカ速乾＋　シトラスミントの香り　本体,2,2,224,276,52,18.84,370,ライオン
0,5155,0,,14,4,1,1,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ（レギュラー）,4903301301912,マジカ速乾＋　シトラスミントの香り　つめかえ大型,4,4,1284,1652,368,22.28,370,ライオン
0,5156,0,,14,4,1,1,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ（レギュラー）,4903301301936,マジカ速乾＋　ホワイトローズの香り　本体,1,1,112,138,26,18.84,370,ライオン
0,5157,0,,14,4,1,1,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ（レギュラー）,4903301301998,マジカ速乾＋　ホワイトローズの香り　つめかえ大型,8,8,2568,3304,736,22.28,370,ライオン
0,5158,0,,14,4,1,1,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ（レギュラー）,4903301302018,マジカ酵素＋　フルーティーオレンジつめかえ大型,1,1,321,398,77,19.35,370,ライオン
0,5159,0,,14,4,1,1,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ（レギュラー）,4903301302025,マジカ酵素＋　Ｆグリーンアップルつめかえ大型,2,2,642,826,184,22.28,370,ライオン
0,5160,0,,14,4,1,1,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ（レギュラー）,4903301302070,マジカ除菌＋　つめかえ大型,2,2,642,826,184,22.28,370,ライオン
0,5161,0,,14,4,1,1,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ（レギュラー）,4903301302087,マジカ除菌＋　レモンピールの香り　つめかえ大型,12,12,3852,4986,1134,22.74,370,ライオン
0,5162,0,,14,4,1,2,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ大容量,4901301288431,キュキュット　つめかえ用　７７０ｍｌ,13,14,3920,4232,312,7.37,400,花王
0,5163,0,,14,4,1,2,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ大容量,4901301288479,キュキュットピンクグレープＦ　つめかえ用７７０ｍｌ,6,7,1960,2086,126,6.04,400,花王
0,5164,0,,14,4,1,2,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ大容量,4901301288516,キュキュット　マスカット　つめかえ用　７７０ｍｌ,9,9,2520,2682,162,6.04,400,花王
0,5165,0,,14,4,1,2,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ大容量,4901301288554,キュキュット　クリア除菌緑茶　つめかえ用７７０ｍｌ,5,5,1400,1520,120,7.89,400,花王
0,5166,0,,14,4,1,2,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ大容量,4901301288585,キュキュット　クリア除菌　つめかえ用　７７０ｍｌ,22,24,6720,7272,552,7.59,400,花王
0,5167,0,,14,4,1,2,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ大容量,4901301288592,キュキュット　クリア除菌　詰替　１３８０ｍｌ,3,3,1380,1744,364,20.87,400,花王
0,5168,0,,14,4,1,2,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ大容量,4901301307439,キュキュット　除菌緑茶つめかえ用　１３８０ｍｌ,3,3,1380,1744,364,20.87,400,花王
0,5169,0,,14,4,1,2,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ大容量,4901301307446,キュキュット　除菌レモンの香つめかえ用１３８０ｍｌ,4,4,1840,2292,452,19.72,400,花王
0,5170,0,,14,4,1,2,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ大容量,4902430674812,ジョイコンパクト　ローマミントの香り特大７７０ｍｌ,7,7,1897,2216,319,14.4,1120,Ｐ＆Ｇジャパン（同）
0,5171,0,,14,4,1,2,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ大容量,4902430674829,ジョイコンパクト　バレンシアオレンジ特大７７０ｍｌ,12,12,3252,3816,564,14.78,1120,Ｐ＆Ｇジャパン（同）
0,5172,0,,14,4,1,2,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ大容量,4902430724531,ジョイコンパクト　Ｆグレープフルーツの香り　特大,7,7,1897,2216,319,14.4,1120,Ｐ＆Ｇジャパン（同）
0,5173,0,,14,4,1,2,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ大容量,4902430735858,除菌ジョイコンパクト　緑茶の香り　特大増量,8,8,2168,2464,296,12.01,1120,Ｐ＆Ｇジャパン（同）
0,5174,0,,14,4,1,2,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ大容量,4902430736053,除菌ジョイコンパクト　　特大増量　　７２０ｍｌ,13,13,3523,4004,481,12.01,1120,Ｐ＆Ｇジャパン（同）
0,5175,0,,14,4,1,2,洗剤／台所洗剤／手洗い用食器用洗剤／コンパクトタイプ大容量,4902430736282,除菌ジョイコンパクト　ＳＰレモンの香り　特大増量,6,6,1626,1848,222,12.01,1120,Ｐ＆Ｇジャパン（同）
